person_id,assessment_context,latent_ei,latent_sn,latent_tf,latent_jp,observed_ei,observed_sn,observed_tf,observed_jp,retest_ei,retest_sn,retest_tf,retest_jp,ei_letter,sn_letter,tf_letter,jp_letter,type_code,retest_type_code,type_changed_on_retest,min_absolute_distance_to_boundary,near_boundary,continuous_signal_strength,boundary_risk_score,information_loss_index,collaboration_score,reflective_utility_score
MBTI00584,popular_identity_context,-1.5870,1.0057,-1.2392,-0.8839,-1.7604,0.6078,-2.1115,-0.5728,-0.7453,1.2504,-1.0195,-0.9812,I,S,F,P,ISFP,ISFP,0,0.5728,0,1.2631,1.5319,0.6835,43.1182,51.8053
MBTI00585,popular_identity_context,-0.2394,0.5379,-0.7787,-1.9037,-0.5030,0.4048,-0.3491,-2.0055,-0.4093,0.9391,-1.0601,-1.8479,I,S,F,P,ISFP,ISFP,0,0.3491,0,0.8156,2.3306,0.9846,40.5374,57.1421
MBTI00586,popular_identity_context,-1.4486,0.8961,0.1630,-0.3381,-1.3727,1.1920,0.4529,-0.4036,-1.7583,0.9130,-0.0034,-0.0565,I,S,T,P,ISTP,ISFP,1,0.4036,0,0.8553,2.0676,1.2476,47.4349,46.8120
MBTI00587,popular_identity_context,-1.4350,1.6253,-1.6975,-0.8822,-1.4119,1.5813,-1.8008,-0.8634,-1.6061,2.3965,-1.3747,-0.6443,I,S,F,P,ISFP,ISFP,0,0.8634,0,1.4144,1.0601,0.6194,56.3602,55.8458
MBTI00588,popular_identity_context,-1.1136,0.3184,-0.6629,0.3561,-0.6987,0.5136,-0.1614,0.2589,-0.9537,0.8672,-0.8822,0.7646,I,S,F,J,ISFJ,ISFJ,0,0.1614,1,0.4081,4.1430,2.0944,53.8062,45.4747
MBTI00589,popular_identity_context,-1.5039,-1.2470,1.0066,0.0979,-1.2305,-1.4979,1.0636,0.9224,-1.2190,-1.2179,1.1173,0.3538,I,N,T,J,INTJ,INTJ,0,0.9224,0,1.1786,0.9976,0.7254,40.7777,58.2294
MBTI00590,popular_identity_context,-0.2454,-0.2317,1.0747,-0.8854,-0.0914,-0.2988,0.1458,-1.2603,0.2080,-0.0889,1.2406,-0.5416,I,N,T,P,INTP,ENTP,1,0.0914,1,0.4491,5.8347,2.2907,52.2322,53.8029
MBTI00591,popular_identity_context,-0.3806,-0.9669,1.4133,-0.5331,-0.4622,-1.5934,1.5255,-0.6251,0.0682,-1.1924,1.8228,-0.9569,I,N,T,P,INTP,ENTP,1,0.4622,0,1.0516,1.8442,1.0990,37.4786,53.3958
MBTI00592,popular_identity_context,-1.7971,-1.0256,1.1671,-0.6829,-2.0306,-1.1760,1.1944,-1.0866,-1.7931,-0.6767,1.7675,-0.1856,I,N,T,P,INTP,INTP,0,1.0866,0,1.3719,0.8572,0.6362,34.5374,60.0360
MBTI00593,popular_identity_context,-1.3595,-0.5019,0.4830,-0.3046,-1.4949,-0.6296,-0.0417,-0.2902,-1.0064,-0.6395,0.2748,-0.3940,I,N,F,P,INFP,INTP,1,0.0417,1,0.6141,8.2176,1.9784,41.0757,50.4475
MBTI00594,popular_identity_context,-0.3537,-0.3738,1.7753,-2.0326,-1.1011,-0.2668,1.7752,-1.8864,-0.2546,0.3499,2.0076,-2.0307,I,N,T,P,INTP,ISTP,1,0.2668,0,1.2574,2.8837,0.9862,38.4360,48.7719
MBTI00595,popular_identity_context,-0.6230,0.1163,1.1163,-1.7980,-1.1376,-0.0165,1.6767,-1.7269,-0.3569,-0.0130,1.3919,-2.6569,I,N,T,P,INTP,INTP,0,0.0165,1,1.1394,10.0000,1.1966,33.9468,56.6646
MBTI00596,popular_identity_context,-0.2816,-0.4207,0.6981,-1.4299,-0.4173,-0.0152,1.0560,-1.2355,-0.4673,-0.7420,1.2180,-1.1130,I,N,T,P,INTP,INTP,0,0.0152,1,0.6810,10.0000,1.5851,45.0841,55.8391
MBTI00597,popular_identity_context,-0.3610,-1.3732,1.7103,0.2191,0.1482,-1.8218,1.9654,0.0400,-0.2824,-1.0611,2.1936,0.6583,E,N,T,J,ENTJ,INTJ,1,0.0400,1,0.9939,8.3316,1.5876,49.3724,49.7301
MBTI00598,popular_identity_context,-1.7475,0.4826,0.2172,-1.0368,-1.9266,0.6055,0.0789,-1.4778,-1.5635,-0.1096,0.3022,-0.7643,I,S,T,P,ISTP,INTP,1,0.0789,1,1.0222,6.2944,1.5682,42.8728,63.7476
MBTI00599,popular_identity_context,-0.7600,-1.3539,1.7713,-2.1251,-1.0459,-1.5815,1.5959,-2.7509,-1.4424,-0.8804,1.5617,-2.5721,I,N,T,P,INTP,INTP,0,1.0459,0,1.7436,0.8882,0.5145,31.1709,54.5412
MBTI00600,popular_identity_context,-1.0781,-1.1371,1.1669,-0.1237,-0.4851,-1.6117,1.3572,0.2496,-1.4702,-1.0494,1.1734,-0.3228,I,N,T,J,INTJ,INTP,1,0.2496,0,0.9259,3.0336,1.1882,40.2736,54.3565
MBTI00601,popular_identity_context,-0.6003,0.7198,1.7887,-0.3549,-0.5311,1.4076,2.2786,-0.3668,-0.4621,0.5635,1.8608,-0.4841,I,S,T,P,ISTP,ISTP,0,0.3668,0,1.1460,2.2382,0.7429,52.1255,47.9475
MBTI00602,popular_identity_context,-1.6212,-0.0918,0.9436,-1.6295,-1.3376,-0.2804,0.7161,-1.8397,-1.7008,-0.2964,0.2030,-1.5815,I,N,T,P,INTP,INTP,0,0.2804,0,1.0435,2.7749,0.8042,37.4257,61.2725
MBTI00603,popular_identity_context,-0.3266,0.1485,-0.7986,-0.1833,-0.9943,-0.2794,-1.4907,-0.5327,-0.4791,0.1268,-0.5367,-0.3898,I,N,F,P,INFP,ISFP,1,0.2794,0,0.8242,2.7828,1.2763,47.8323,53.3132
MBTI00604,popular_identity_context,-0.9838,-0.8862,-0.8120,0.6440,-0.8494,-0.9902,-0.9070,0.5686,-0.7574,-0.8293,-0.3908,0.5796,I,N,F,J,INFJ,INFJ,0,0.5686,0,0.8288,1.5419,0.9720,48.2483,52.5590
MBTI00605,popular_identity_context,-1.4435,-1.7939,-0.0508,1.6673,-1.1555,-1.9391,-0.1928,1.5680,-1.3726,-1.3622,-0.4748,2.3080,I,N,F,J,INFJ,INFJ,0,0.1928,1,1.2139,3.6654,1.1573,46.2891,47.6589
MBTI00606,popular_identity_context,-0.8903,-1.5005,-1.1709,-0.1519,-1.4155,-1.2428,-0.9253,-0.1333,-0.5675,-2.0357,-0.4591,-0.2291,I,N,F,P,INFP,INFP,0,0.1333,1,0.9292,4.6880,1.3355,43.6155,58.5377
MBTI00607,popular_identity_context,-1.2724,-0.7252,-1.3960,0.8136,-0.7777,-1.3581,-1.1179,0.9535,-0.8624,-0.6733,-1.3175,0.0383,I,N,F,J,INFJ,INFJ,0,0.7777,0,1.0518,1.1659,0.7988,52.8341,49.0722
MBTI00608,popular_identity_context,-0.1651,-0.6372,-0.5238,1.4999,-0.6635,-0.3780,-0.3066,0.9580,0.1919,-0.7023,-0.4392,1.8660,I,N,F,J,INFJ,ENFJ,1,0.3066,0,0.5765,2.5865,1.5878,47.1066,52.0489
MBTI00609,popular_identity_context,-0.7331,-1.4083,-1.0265,1.1000,-0.9074,-0.6997,-1.4962,0.9373,-1.0159,-0.8547,-1.1098,0.6226,I,N,F,J,INFJ,INFJ,0,0.6997,0,1.0101,1.2826,0.8264,40.4245,55.0737
MBTI00610,popular_identity_context,-0.3405,-1.1380,-0.1965,-0.3012,-0.4096,-1.1905,-0.7790,0.1773,-0.2222,-0.9086,-0.6001,-0.4308,I,N,F,J,INFJ,INFP,1,0.1773,1,0.6391,3.8868,1.9418,49.0056,55.6211
MBTI00611,popular_identity_context,-0.3164,-1.6403,0.0167,-0.1324,-0.6423,-1.7141,-0.0278,-0.0450,-0.6228,-1.5824,0.7167,-0.5938,I,N,F,P,INFP,INTP,1,0.0278,1,0.6073,9.2774,1.9887,43.7537,54.5149
MBTI00612,popular_identity_context,-1.5093,-0.7301,-1.2893,0.5996,-1.2149,-0.4879,-1.9901,1.3703,-1.7110,-0.8742,-0.4807,0.9699,I,N,F,J,INFJ,INFJ,0,0.4879,0,1.2658,1.7609,0.6822,50.1826,50.2603
MBTI00613,popular_identity_context,0.3920,-0.2853,-0.7485,1.3710,0.4462,-0.2881,-0.7127,1.1463,0.5204,-0.6202,-0.7018,1.0671,E,N,F,J,ENFJ,ENFJ,0,0.2881,0,0.6483,2.7168,1.1788,49.9766,51.2752
MBTI00614,popular_identity_context,0.8509,-1.4081,-1.7368,0.2081,1.0558,-1.3761,-1.5201,0.0465,1.2470,-1.6349,-0.8133,0.1354,E,N,F,J,ENFJ,ENFJ,0,0.0465,1,0.9996,7.9074,1.2836,51.2192,55.0194
MBTI00615,popular_identity_context,-1.0348,-2.1185,-1.2505,0.8971,-0.5497,-1.9927,-1.8543,0.8298,-0.8317,-2.3436,-1.1573,1.1439,I,N,F,J,INFJ,INFJ,0,0.5497,0,1.3066,1.5882,0.6637,48.5343,53.0741
MBTI00616,popular_identity_context,-2.1702,-0.7548,-0.9071,1.1583,-2.4825,-0.6386,-0.4696,0.7147,-2.2857,-0.8807,-0.7131,1.2419,I,N,F,J,INFJ,INFJ,0,0.4696,0,1.0764,1.8194,0.7835,30.9751,56.2654
MBTI00617,popular_identity_context,-0.2047,0.6576,-0.5966,0.4352,-0.4840,0.5776,-0.0766,1.4300,-1.0620,0.8171,-0.7182,0.1819,I,S,F,J,ISFJ,ISFJ,0,0.0766,1,0.6420,6.3859,1.6376,47.1664,57.7857
MBTI00618,popular_identity_context,-0.4060,1.1310,-0.3305,0.7464,-0.7917,0.0012,-0.0150,1.0111,0.0390,0.8927,-0.6380,1.0463,I,S,F,J,ISFJ,ESFJ,1,0.0012,1,0.4548,10.0000,2.2773,46.1704,47.2338
MBTI00619,popular_identity_context,0.0857,0.7692,-0.5404,1.0251,-1.4683,0.9424,-0.8832,0.5613,-0.0604,-0.3208,-0.6195,1.1389,I,S,F,J,ISFJ,INFJ,1,0.5613,0,0.9638,1.5593,1.1593,46.8551,56.8224
MBTI00620,popular_identity_context,0.3771,1.1046,-1.0779,0.0801,1.5618,0.9207,-0.5955,0.7826,0.0075,1.2573,-1.5151,-0.9538,E,S,F,J,ESFJ,ESFP,1,0.5955,0,0.9652,1.4804,1.1583,60.9715,54.8668
MBTI00621,popular_identity_context,-0.0295,0.5289,-0.7277,0.6384,0.3511,1.6462,-0.7638,1.2539,0.4709,-0.0397,-1.2411,1.4757,E,S,F,J,ESFJ,ENFJ,1,0.3511,0,1.0038,2.3195,1.1307,58.6988,50.5017
MBTI00622,popular_identity_context,0.2528,0.6537,-0.5270,0.8511,0.2658,1.2351,-1.2544,0.6533,0.4618,0.5214,-0.9529,0.2241,E,S,F,J,ESFJ,ESFJ,0,0.2658,0,0.8521,2.8920,0.9504,53.8508,58.8296
MBTI00623,popular_identity_context,0.2142,0.6534,-0.9059,0.4651,-0.0190,0.4611,-1.0930,-0.2399,-0.0084,0.2616,-1.5153,1.1784,I,S,F,P,ISFP,ISFJ,1,0.0190,1,0.4533,10.0000,2.2807,47.3593,58.4334
MBTI00624,popular_identity_context,-0.6584,0.9394,-0.5089,0.9231,-0.8135,0.5919,-1.1846,2.2906,0.7571,1.2213,-0.4270,1.2776,I,S,F,J,ISFJ,ESFJ,1,0.5919,0,1.2201,1.4883,1.0042,47.9260,56.9042
MBTI00625,popular_identity_context,-0.0231,0.7838,-1.2245,0.6431,-0.4865,1.1052,-1.4422,0.9246,0.0198,1.6748,-1.0986,1.5158,I,S,F,J,ISFJ,ESFJ,1,0.4865,0,0.9896,1.7651,1.1406,48.5975,56.8927
MBTI00626,popular_identity_context,-0.3401,0.7605,-0.6377,0.4032,0.1476,-0.8148,0.3532,0.4943,-1.1563,0.1882,-0.0949,0.3361,E,N,T,J,ENTJ,ISFJ,1,0.1476,1,0.4525,4.3945,2.2826,50.1123,51.6229
MBTI00627,popular_identity_context,0.0112,0.9362,-0.8836,0.5475,0.2537,0.2613,0.0976,1.2621,-0.1029,1.1306,-1.4528,0.1228,E,S,T,J,ESTJ,ISFJ,1,0.0976,1,0.4687,5.6313,2.2455,46.4252,56.2029
MBTI00628,popular_identity_context,0.0226,0.6177,-1.3316,0.5786,-0.1996,0.5021,-1.4616,-0.1100,0.7188,0.7801,-2.2203,1.4338,I,S,F,P,ISFP,ESFJ,1,0.1100,1,0.5683,5.2618,2.0515,49.9475,55.1716
MBTI00629,popular_identity_context,-0.0546,0.6038,-0.2820,0.7854,0.7820,1.1187,0.1995,1.5398,1.0526,1.4713,0.7998,0.2921,E,S,T,J,ESTJ,ESTJ,0,0.1995,1,0.9100,3.5774,1.3509,62.1656,47.8742
MBTI00630,popular_identity_context,-0.3145,1.2467,-0.7163,1.1262,-1.3717,-0.1075,-0.3642,1.3020,-0.5522,2.1768,-0.7959,1.1262,I,N,F,J,INFJ,ISFJ,1,0.1075,1,0.7864,5.3332,1.7638,44.9112,48.8778
MBTI00631,popular_identity_context,0.6021,-0.2554,0.6150,-0.1200,0.7402,0.5361,0.5833,0.1153,1.4628,-0.2047,1.7610,0.1509,E,S,T,J,ESTJ,ENTJ,1,0.1153,1,0.4937,5.1208,2.1915,48.3985,57.6135
MBTI00632,popular_identity_context,0.0961,0.5202,0.5752,-0.3453,0.7968,0.9053,0.0652,-0.0150,0.4099,0.2458,0.1619,-0.6939,E,S,T,P,ESTP,ESTP,0,0.0150,1,0.4456,10.0000,1.9990,48.6494,63.1558
MBTI00633,popular_identity_context,0.4932,0.2186,0.4360,-0.8228,1.0992,-0.1137,1.0491,-0.6560,1.4828,0.3339,0.9379,-0.7614,E,N,T,P,ENTP,ESTP,1,0.1137,1,0.7295,5.1637,1.8259,41.4828,59.1364
MBTI00634,popular_identity_context,0.6690,0.1952,0.7700,-0.8636,0.9819,-0.3270,0.3572,-0.6923,0.3553,0.6568,1.2313,-0.6275,E,N,T,P,ENTP,ESTP,1,0.3270,0,0.5896,2.4570,1.5665,53.9254,56.7021
MBTI00635,popular_identity_context,0.3976,-0.1213,0.9065,-0.6551,-0.2322,-0.9935,1.6037,-1.3174,0.4897,-0.0907,1.2743,-0.7745,I,N,T,P,INTP,ENTP,1,0.2322,0,1.0367,3.2028,1.1086,36.2762,52.2328
MBTI00636,popular_identity_context,0.9464,-0.2796,0.8138,-0.3172,1.4517,-0.0938,0.3439,-0.9313,1.2880,0.0679,1.5352,0.3773,E,N,T,P,ENTP,ESTJ,1,0.0938,1,0.7052,5.7526,1.8548,46.7351,58.5396
MBTI00637,popular_identity_context,0.6268,0.0907,0.2727,-0.4971,0.4482,0.2781,-0.3059,-0.8579,1.0272,0.1314,0.2027,-0.5492,E,S,F,P,ESFP,ESTP,1,0.2781,0,0.4725,2.7924,1.7869,51.0402,59.8763
MBTI00638,popular_identity_context,0.4337,-0.0158,1.0043,-0.5025,0.6299,-1.5928,0.3159,-0.0069,2.1278,0.2469,1.2858,-0.1708,E,N,T,P,ENTP,ESTP,1,0.0069,1,0.6364,10.0000,1.9456,42.6795,58.1235
MBTI00639,popular_identity_context,1.0854,0.3396,1.1074,-0.4527,2.1221,0.1657,0.8764,-0.2445,2.4063,0.4928,0.9511,-1.1560,E,S,T,P,ESTP,ESTP,0,0.1657,1,0.8522,4.0700,1.4004,59.6750,58.0763
MBTI00640,popular_identity_context,1.0052,-0.0264,0.5191,-0.6736,0.2810,0.7835,-0.2847,-1.6179,1.3053,0.4851,0.4255,-0.2129,E,S,F,P,ESFP,ESTP,1,0.2810,0,0.7418,2.7701,1.3618,50.9625,55.9184
MBTI00641,popular_identity_context,0.5097,0.1790,0.5656,-0.8575,-0.7361,0.7275,0.8469,-0.7981,0.4806,-1.4219,0.1771,-0.9100,I,S,T,P,ISTP,ENTP,1,0.7275,0,0.7771,1.2385,1.3234,43.8327,52.1543
MBTI00642,popular_identity_context,0.6132,0.2775,0.6479,-0.1009,0.8548,0.5540,0.8284,-0.6515,-0.5025,0.6373,0.6857,-0.3958,E,S,T,P,ESTP,ISTP,1,0.5540,0,0.7222,1.5774,1.3844,45.5233,53.1369
MBTI00643,popular_identity_context,0.8376,0.0215,0.5511,-0.8640,0.9803,0.0801,1.0874,-0.9320,1.3360,0.0319,0.4248,-1.8126,E,S,T,P,ESTP,ESTP,0,0.0801,1,0.7700,6.2453,1.4810,49.5089,56.2646
MBTI00644,popular_identity_context,0.3785,-0.4082,0.9501,-0.6040,0.6068,0.3953,0.5250,-0.1421,-0.0254,-0.4958,1.8640,-0.3263,E,S,T,P,ESTP,INTP,1,0.1421,1,0.4173,4.5030,2.3700,55.4730,41.1051
MBTI00645,popular_identity_context,-0.5370,-1.0519,-0.1072,0.4716,-0.8413,-1.3313,-0.4935,1.0024,-0.6542,-1.8595,0.6225,0.1777,I,N,F,J,INFJ,INTJ,1,0.4935,0,0.9171,1.7438,1.1952,51.9979,56.2458
MBTI00646,popular_identity_context,-0.1999,-1.2119,0.2637,0.6789,-0.5105,-1.0804,0.1587,0.5810,0.2889,-1.3570,0.0653,1.0757,I,N,T,J,INTJ,ENTJ,1,0.1587,1,0.5827,4.1885,2.0276,44.2372,55.5623
MBTI00647,popular_identity_context,-0.5106,-0.1419,-0.1553,1.3305,0.3166,0.2323,-0.7070,0.8017,-0.1504,0.6821,-0.3856,0.8592,E,S,F,J,ESFJ,ISFJ,1,0.2323,0,0.5144,3.2015,1.6997,53.5012,50.6042
MBTI00648,popular_identity_context,-1.0464,-0.7469,-0.0475,0.3541,-1.6435,-0.1471,-0.1377,-0.3910,-1.6192,-1.6569,-0.3899,-0.4053,I,N,F,P,INFP,INFP,0,0.1377,1,0.5798,4.5941,1.7324,38.9053,52.4381
MBTI00649,popular_identity_context,-0.1001,-0.3461,-0.2663,0.3234,0.2998,-1.4492,0.0622,0.7047,-0.2121,-1.0510,-0.3559,-0.2846,E,N,T,J,ENTJ,INFP,1,0.0622,1,0.6290,7.0314,1.9563,42.2819,48.4960
MBTI00650,popular_identity_context,-0.5927,-0.4809,0.3740,0.7717,-0.1687,-0.4368,0.2685,0.4412,-0.2768,-1.2996,0.7061,0.3863,I,N,T,J,INTJ,INTJ,0,0.1687,1,0.3288,4.0215,2.3411,50.8379,49.8678
MBTI00651,popular_identity_context,-0.3772,-0.3881,-0.1135,0.3711,0.4682,-0.4199,-0.6166,-0.6923,0.5636,-0.7946,0.1356,-0.0633,E,N,F,P,ENFP,ENTP,1,0.4199,0,0.5493,2.0002,1.6347,43.6262,53.0882
MBTI00652,popular_identity_context,-0.5305,-0.4603,0.4108,0.0830,-1.1026,-0.3698,0.6284,-0.0349,-0.4874,0.2057,0.9313,0.7571,I,N,T,P,INTP,ISTJ,1,0.0349,1,0.5339,8.7063,2.1126,37.3579,48.0533
MBTI00653,popular_identity_context,-0.3863,-0.5782,-0.0943,0.3923,-0.4265,-0.3816,-0.2144,-0.0756,-0.7992,-1.4474,1.6503,0.0714,I,N,F,P,INFP,INTJ,1,0.0756,1,0.2745,6.4264,2.8574,45.0195,50.0558
MBTI00654,popular_identity_context,-0.5972,-0.4779,-0.2177,0.1887,-1.1198,-0.8457,0.9796,0.6623,-1.5772,-0.2182,-0.3981,0.7832,I,N,T,J,INTJ,INFJ,1,0.6623,0,0.9019,1.3472,1.2075,40.6892,47.7208
MBTI00655,popular_identity_context,-0.6668,-0.4479,0.3693,0.5097,-0.4893,-0.2498,-0.6946,0.6123,-1.6497,-0.9993,1.1903,-0.1426,I,N,F,J,INFJ,INTP,1,0.2498,0,0.5115,3.0321,1.7055,44.0341,60.3378
MBTI00656,popular_identity_context,-0.4454,-0.4437,0.4602,0.5674,-0.6784,-1.5324,1.4800,0.8125,-1.0968,-0.3506,0.0546,0.3804,I,N,T,J,INTJ,INTJ,0,0.6784,0,1.1258,1.3186,0.7542,44.3375,49.3343
MBTI00657,popular_identity_context,-0.1920,-0.5968,-0.3004,1.0359,-0.3150,-0.8551,-0.3612,2.2281,0.4798,-1.4694,0.1256,1.2931,I,N,F,J,INFJ,ENTJ,1,0.3150,0,0.9398,2.5320,1.1773,43.2157,54.5157
MBTI00658,popular_identity_context,-0.8551,-1.0871,0.2958,0.5691,-0.8086,-0.8961,0.5216,1.5806,-1.0035,-2.0872,0.8034,0.5300,I,N,T,J,INTJ,INTJ,0,0.5216,0,0.9517,1.6623,0.8683,46.1999,53.1554
MBTI00659,popular_identity_context,0.3233,-0.1909,-0.5771,-0.3595,0.4573,0.5968,0.1755,-0.3096,0.7151,-0.2474,-0.9798,-0.0667,E,S,T,P,ESTP,ENFP,1,0.1755,1,0.3848,3.9135,2.4600,43.6071,49.8675
MBTI00660,popular_identity_context,0.3918,-0.6403,-0.5687,0.3904,0.6940,0.3631,-0.4919,0.2038,0.8509,-0.7409,-0.5718,0.1987,E,S,F,J,ESFJ,ENFJ,1,0.2038,0,0.4382,3.5236,1.8669,55.2234,47.7973
MBTI00661,popular_identity_context,0.5615,-0.7772,-0.6804,-0.1602,1.0766,-0.1147,-0.5929,-0.9414,0.3309,0.6105,-0.7905,0.1416,E,N,F,P,ENFP,ESFJ,1,0.1147,1,0.6814,5.1366,1.8846,51.4794,49.2105
MBTI00662,popular_identity_context,0.6577,-0.8339,-1.0206,0.1357,0.9750,0.0969,-0.7283,1.5150,0.6521,-0.4211,-0.4530,-0.3252,E,S,F,J,ESFJ,ENFP,1,0.0969,1,0.8288,5.6524,1.7220,55.5756,52.0098
MBTI00663,popular_identity_context,0.8975,-0.8566,-0.8610,0.1235,1.2497,-0.6089,-1.2283,0.3619,0.7257,-1.9524,-0.6439,0.9427,E,N,F,J,ENFJ,ENFJ,0,0.3619,0,0.8622,2.2632,0.9414,53.4358,52.5725
MBTI00664,popular_identity_context,0.3717,-0.2808,0.0103,0.2388,0.9660,-1.1009,1.2193,-0.8279,0.4406,-0.6916,0.4758,0.6701,E,N,T,P,ENTP,ENTJ,1,0.8279,0,1.0285,1.1014,1.1140,58.4120,55.8325
MBTI00665,popular_identity_context,1.0061,-0.4731,-0.4275,0.5032,0.0691,-0.3268,-0.2840,0.4621,1.3296,-1.1391,-0.1703,0.5611,E,N,F,J,ENFJ,ENFJ,0,0.0691,1,0.2855,6.7052,2.5096,42.2900,53.7130
MBTI00666,popular_identity_context,0.3559,-0.2840,-0.4706,0.1661,1.0005,0.0461,-0.7647,0.4376,-0.5351,-1.1446,-0.9288,2.2760,E,S,F,J,ESFJ,INFJ,1,0.0461,1,0.5623,7.9284,2.0619,49.6740,55.3783
MBTI00667,popular_identity_context,0.6032,0.3787,-0.6537,-0.1636,0.1171,0.9214,-1.9699,0.5851,0.9309,0.3860,-0.0289,-0.1586,E,S,F,J,ESFJ,ESFP,1,0.1171,1,0.8984,5.0733,1.6604,55.6300,53.2037
MBTI00668,popular_identity_context,0.2869,-0.8907,-0.6328,0.3350,0.4614,-1.0976,0.1761,-0.6114,0.4977,-1.8651,-0.6065,0.2398,E,N,T,P,ENTP,ENFJ,1,0.1761,1,0.5866,3.9053,2.0213,45.2663,46.4884
MBTI00669,popular_identity_context,1.2523,-0.8504,-0.2334,0.2025,1.3758,-1.4258,-0.2381,0.3266,1.0974,-0.1566,-0.0947,0.1904,E,N,F,J,ENFJ,ENFJ,0,0.2381,0,0.8416,3.1433,0.9601,50.2804,54.1524
MBTI00670,popular_identity_context,0.5167,-0.6535,-0.7482,0.3760,0.8894,-0.9071,-0.0728,0.1239,0.0638,-1.3162,-1.2359,0.8883,E,N,F,J,ENFJ,ENFJ,0,0.0728,1,0.4983,6.5425,1.8820,52.9367,55.9292
MBTI00671,popular_identity_context,0.0276,-0.5883,-0.4478,-0.4794,-0.8062,-0.4186,-1.0082,-1.1898,-0.5039,-0.4563,-0.5984,-0.4661,I,N,F,P,INFP,INFP,0,0.4186,0,0.8557,2.0057,0.9473,45.6725,55.6954
MBTI00672,popular_identity_context,0.6011,-0.8482,-0.7979,-0.1121,1.0520,-1.2243,-0.0977,-0.7971,1.4789,-1.2830,-1.3212,0.5679,E,N,F,P,ENFP,ENFJ,1,0.0977,1,0.7927,5.6277,1.7573,51.6614,56.3623
MBTI00673,psychometric_critique_context,1.6390,1.3016,0.3870,-0.2290,1.0051,1.8760,0.2968,-0.2513,1.6067,1.7854,0.3590,0.0862,E,S,T,P,ESTP,ESTJ,1,0.2513,0,0.8573,3.0188,1.2458,61.4000,53.0129
MBTI00674,psychometric_critique_context,0.7443,0.2403,1.1345,-0.2960,0.3687,-0.1282,1.3470,-1.0756,0.5975,-0.6027,1.0336,-0.1190,E,N,T,P,ENTP,ENTP,0,0.1282,1,0.7299,4.8038,1.5254,47.1489,56.7439
MBTI00675,psychometric_critique_context,1.2126,0.8481,1.1511,0.8951,1.3237,0.8103,0.7281,0.2025,1.4983,0.8158,1.0442,0.6100,E,S,T,J,ESTJ,ESTJ,0,0.2025,0,0.7661,3.5402,1.0350,56.1709,52.6095
MBTI00676,psychometric_critique_context,0.8150,0.8784,1.1627,0.8823,0.8090,1.5097,1.5784,1.5513,0.2621,0.0018,0.9739,1.5856,E,S,T,J,ESTJ,ESTJ,0,0.8090,0,1.3621,1.1248,0.6402,57.3148,53.1912
MBTI00677,psychometric_critique_context,0.5337,0.3897,1.1422,1.5026,0.4690,0.4179,1.1740,0.9391,0.7027,-0.5189,1.1869,1.4123,E,S,T,J,ESTJ,ENTJ,1,0.4179,0,0.7500,2.0085,1.3526,50.3432,61.1030
MBTI00678,psychometric_critique_context,1.8420,1.1821,1.3244,1.1485,1.2657,0.6795,1.0965,1.1057,2.2482,1.2173,0.9871,1.3537,E,S,T,J,ESTJ,ESTJ,0,0.6795,0,1.0368,1.3167,0.8085,58.2359,46.6567
MBTI00679,psychometric_critique_context,1.3040,0.8320,0.4929,0.3389,1.1611,0.7633,0.8004,0.6850,1.8078,0.7853,0.6152,0.8679,E,S,T,J,ESTJ,ESTJ,0,0.6850,0,0.8524,1.3072,0.9502,49.8054,57.7741
MBTI00680,psychometric_critique_context,1.0922,0.9483,1.3961,1.5863,1.4951,0.9421,0.7224,1.7272,1.8117,0.2059,1.8667,1.1888,E,S,T,J,ESTJ,ESTJ,0,0.7224,0,1.2217,1.2462,0.7034,54.6118,46.7561
MBTI00681,psychometric_critique_context,0.5808,1.3601,0.5574,0.8739,0.5339,1.8171,-0.0311,0.1467,0.4590,1.7891,1.2058,0.8081,E,S,F,J,ESFJ,ESTJ,1,0.0311,1,0.6322,8.9987,1.9516,54.1894,50.7855
MBTI00682,psychometric_critique_context,0.4653,1.1432,0.3892,1.8313,0.2767,1.4276,0.3208,2.5010,0.7558,1.2152,0.4058,2.3196,E,S,T,J,ESTJ,ESTJ,0,0.2767,0,1.1315,2.8035,0.7510,55.9739,47.6444
MBTI00683,psychometric_critique_context,0.7428,0.4465,0.1707,1.3241,0.8822,0.5815,0.4558,0.5418,0.2489,0.5036,-0.1683,0.8434,E,S,T,J,ESTJ,ESFJ,1,0.4558,0,0.6153,1.8663,1.5265,43.5620,50.6513
MBTI00684,psychometric_critique_context,0.9639,1.4012,0.2181,0.3315,1.0919,1.9624,0.0582,0.4389,0.9456,0.6659,0.3968,0.4331,E,S,T,J,ESTJ,ESTJ,0,0.0582,1,0.8878,7.2369,1.3692,56.4532,48.9933
MBTI00685,psychometric_critique_context,0.8674,0.9699,0.0597,0.5927,0.6785,0.2438,0.0331,1.3500,0.7183,2.0696,-0.2525,1.1503,E,S,T,J,ESTJ,ESFJ,1,0.0331,1,0.5764,8.8391,2.0381,53.3591,57.8053
MBTI00686,psychometric_critique_context,1.5431,0.6377,1.7089,0.3599,1.3750,0.3455,1.8530,0.6598,1.3506,0.1142,1.5614,0.3602,E,S,T,J,ESTJ,ESTJ,0,0.3455,0,1.0584,2.3501,0.7947,56.9128,47.2659
