person_id,occasion,situation_type,state_extraversion,state_conscientiousness,state_neuroticism,situational_activation,situational_constraint
TRT00418,2,quiet_work,4.951,3.973,3.992,2.016,6.481
TRT00418,3,ambiguous_conflict,4.801,4.343,4.708,5.390,5.283
TRT00418,4,family_obligation,5.283,3.034,3.621,4.814,4.600
TRT00418,5,recovery_time,4.612,2.059,3.987,2.075,1.642
TRT00418,6,social_event,5.934,3.348,4.626,6.421,2.995
TRT00418,7,quiet_work,5.138,2.790,2.652,2.503,6.295
TRT00418,8,quiet_work,4.513,2.115,3.757,2.184,5.439
TRT00418,9,team_meeting,5.558,3.249,4.606,5.300,4.415
TRT00418,10,family_obligation,5.583,2.917,4.737,3.271,4.162
TRT00418,11,deadline_pressure,5.044,3.561,3.987,4.897,5.972
TRT00418,12,quiet_work,5.755,2.552,3.176,2.507,5.340
TRT00418,13,deadline_pressure,4.885,3.355,3.786,4.793,6.058
TRT00418,14,public_presentation,6.397,3.011,4.278,5.735,5.131
TRT00418,15,deadline_pressure,5.007,2.797,3.773,4.238,4.222
TRT00418,16,ambiguous_conflict,5.642,3.446,4.471,4.818,2.868
TRT00418,17,quiet_work,4.266,2.988,2.195,1.005,7.000
TRT00418,18,family_obligation,4.899,2.885,4.090,4.269,5.279
TRT00419,1,family_obligation,2.830,4.560,2.848,2.839,3.858
TRT00419,2,public_presentation,4.274,5.378,3.398,4.878,4.847
TRT00419,3,quiet_work,2.151,5.610,3.144,1.234,6.227
TRT00419,4,recovery_time,2.967,3.314,1.860,2.441,3.191
TRT00419,5,family_obligation,3.065,4.650,2.852,3.793,4.341
TRT00419,6,deadline_pressure,3.743,5.738,2.607,4.710,5.941
TRT00419,7,social_event,4.072,4.245,4.662,5.837,2.392
TRT00419,8,quiet_work,3.328,5.113,2.082,2.131,5.197
TRT00419,9,recovery_time,3.707,4.676,2.076,3.092,1.423
TRT00419,10,family_obligation,2.907,5.134,4.007,3.742,4.877
TRT00419,11,quiet_work,2.728,5.169,3.064,2.314,5.775
TRT00419,12,quiet_work,3.238,4.615,2.511,2.264,5.616
TRT00419,13,team_meeting,3.419,4.229,3.647,4.906,3.671
TRT00419,14,ambiguous_conflict,4.136,5.399,2.664,4.082,4.214
TRT00419,15,family_obligation,3.717,4.912,3.588,3.826,4.327
TRT00419,16,social_event,4.010,5.024,2.717,6.182,2.779
TRT00419,17,family_obligation,4.277,4.543,3.875,3.554,4.782
TRT00419,18,family_obligation,4.655,5.367,3.738,4.334,4.952
TRT00420,1,social_event,4.656,5.060,4.873,5.887,2.678
TRT00420,2,recovery_time,3.765,3.869,3.931,2.839,2.342
TRT00420,3,team_meeting,3.523,4.657,4.459,4.661,3.749
TRT00420,4,team_meeting,3.670,5.298,4.837,5.121,4.675
TRT00420,5,family_obligation,3.953,5.249,3.423,4.163,4.711
TRT00420,6,quiet_work,2.323,5.894,2.957,1.465,5.933
TRT00420,7,deadline_pressure,4.766,4.786,4.066,4.365,4.424
TRT00420,8,ambiguous_conflict,4.330,5.308,4.648,4.710,3.552
TRT00420,9,quiet_work,3.313,5.909,3.305,2.572,5.916
TRT00420,10,recovery_time,3.358,4.815,3.335,2.673,2.154
TRT00420,11,team_meeting,4.550,6.250,3.967,4.584,3.463
TRT00420,12,recovery_time,3.152,5.253,3.464,1.742,2.573
TRT00420,13,public_presentation,4.620,6.513,3.691,6.693,4.728
TRT00420,14,ambiguous_conflict,3.729,4.797,3.629,5.455,3.836
TRT00420,15,team_meeting,4.240,4.766,4.788,5.228,3.846
TRT00420,16,deadline_pressure,3.369,6.282,4.193,5.200,6.235
TRT00420,17,social_event,3.546,4.672,4.167,5.824,2.845
TRT00420,18,social_event,3.978,5.090,4.208,6.052,3.036
TRT00421,1,family_obligation,3.457,3.686,2.819,4.274,4.745
TRT00421,2,quiet_work,3.485,4.000,3.269,1.808,5.733
TRT00421,3,public_presentation,3.996,4.331,4.132,7.000,5.430
TRT00421,4,deadline_pressure,3.558,4.215,2.608,4.786,5.644
TRT00421,5,team_meeting,3.106,3.491,3.414,4.666,5.014
TRT00421,6,recovery_time,2.932,3.070,2.440,2.335,2.250
TRT00421,7,public_presentation,4.532,3.648,3.346,6.330,4.632
TRT00421,8,quiet_work,2.311,3.909,4.134,1.755,6.639
TRT00421,9,social_event,3.715,3.439,3.610,5.423,3.408
TRT00421,10,team_meeting,3.522,2.911,3.247,5.515,4.679
TRT00421,11,ambiguous_conflict,3.392,3.255,4.000,5.506,3.320
TRT00421,12,quiet_work,2.552,2.792,3.624,2.973,5.140
TRT00421,13,recovery_time,3.338,2.950,3.007,2.747,2.396
TRT00421,14,quiet_work,3.052,3.039,2.788,1.761,5.454
TRT00421,15,public_presentation,4.337,4.160,4.331,6.867,5.778
TRT00421,16,public_presentation,3.791,3.754,4.750,6.717,4.547
TRT00421,17,deadline_pressure,2.423,4.345,3.158,4.045,5.127
TRT00421,18,public_presentation,3.882,3.827,4.342,6.804,5.896
TRT00422,1,team_meeting,5.850,3.421,5.227,5.114,4.425
TRT00422,2,quiet_work,4.614,4.746,3.918,2.091,5.960
TRT00422,3,family_obligation,5.646,4.123,4.127,3.761,4.459
TRT00422,4,social_event,6.412,4.504,4.262,5.045,2.323
TRT00422,5,team_meeting,5.374,4.500,4.488,4.902,4.589
TRT00422,6,quiet_work,5.691,4.351,3.805,2.827,6.317
TRT00422,7,recovery_time,5.054,4.139,4.392,3.317,2.530
TRT00422,8,quiet_work,4.725,4.205,4.028,2.357,6.269
TRT00422,9,ambiguous_conflict,6.030,3.942,5.947,5.025,3.350
TRT00422,10,quiet_work,4.782,4.592,3.949,1.921,6.038
TRT00422,11,recovery_time,5.689,3.990,4.341,3.117,2.268
TRT00422,12,social_event,5.991,4.701,5.576,6.808,2.524
TRT00422,13,deadline_pressure,5.487,4.352,5.003,4.279,4.970
TRT00422,14,recovery_time,4.944,3.702,4.450,2.326,2.346
TRT00422,15,team_meeting,6.408,4.781,3.725,5.725,4.220
TRT00422,16,deadline_pressure,5.123,4.384,5.639,5.021,5.702
TRT00422,17,family_obligation,5.112,4.261,4.295,4.284,4.429
TRT00422,18,ambiguous_conflict,6.341,4.618,4.070,4.976,3.343
TRT00423,1,deadline_pressure,4.105,4.333,3.142,4.349,5.071
TRT00423,2,quiet_work,3.622,4.953,1.923,2.555,5.715
TRT00423,3,social_event,4.829,4.966,3.904,6.719,3.126
TRT00423,4,team_meeting,4.492,4.535,3.824,6.021,3.392
TRT00423,5,deadline_pressure,2.987,5.244,1.909,4.339,5.801
TRT00423,6,deadline_pressure,3.743,5.545,3.254,4.889,5.602
TRT00423,7,social_event,4.555,4.848,3.496,5.631,3.052
TRT00423,8,ambiguous_conflict,6.102,4.278,2.945,5.478,4.774
TRT00423,9,public_presentation,4.592,4.596,2.334,5.480,5.614
TRT00423,10,ambiguous_conflict,4.348,4.783,3.437,5.177,2.339
TRT00423,11,quiet_work,3.620,5.081,3.200,1.960,5.706
TRT00423,12,recovery_time,4.770,5.059,3.431,3.584,2.671
TRT00423,13,ambiguous_conflict,4.313,4.346,3.301,4.611,3.226
TRT00423,14,social_event,5.127,4.107,2.849,5.241,2.798
TRT00423,15,team_meeting,4.777,5.254,3.588,5.233,4.104
TRT00423,16,social_event,4.675,5.289,3.415,6.526,2.469
TRT00423,17,deadline_pressure,3.813,4.680,3.301,3.435,5.421
TRT00423,18,ambiguous_conflict,3.551,4.646,3.126,4.149,3.016
TRT00424,1,team_meeting,5.030,4.558,4.481,5.192,3.871
TRT00424,2,recovery_time,4.935,3.883,2.664,2.974,2.493
TRT00424,3,deadline_pressure,4.418,4.799,3.586,5.517,4.602
TRT00424,4,public_presentation,4.856,4.716,3.510,5.835,5.700
TRT00424,5,deadline_pressure,4.835,5.407,3.795,4.916,5.623
TRT00424,6,public_presentation,5.004,4.735,4.047,5.995,5.942
TRT00424,7,deadline_pressure,3.880,4.322,3.883,3.966,5.742
TRT00424,8,social_event,4.906,3.864,3.486,5.948,2.788
TRT00424,9,team_meeting,5.195,4.562,3.593,5.945,4.243
TRT00424,10,public_presentation,4.469,3.615,4.385,5.646,4.188
TRT00424,11,social_event,5.294,4.357,4.092,6.779,2.812
TRT00424,12,deadline_pressure,4.442,4.819,3.343,3.722,5.421
TRT00424,13,quiet_work,3.839,4.469,1.742,1.786,6.698
TRT00424,14,family_obligation,4.845,3.997,3.104,4.186,5.135
TRT00424,15,quiet_work,3.620,4.282,2.608,1.216,6.117
TRT00424,16,family_obligation,4.647,4.282,2.652,4.294,4.578
TRT00424,17,family_obligation,4.941,4.382,3.527,3.396,4.660
TRT00424,18,social_event,5.827,4.442,3.284,5.790,2.814
TRT00425,1,quiet_work,4.099,3.712,2.230,1.779,5.601
TRT00425,2,deadline_pressure,3.926,3.835,3.246,4.629,5.354
TRT00425,3,public_presentation,5.052,3.403,3.636,6.548,5.082
TRT00425,4,recovery_time,3.222,3.283,2.869,2.650,1.761
TRT00425,5,recovery_time,2.268,2.870,2.174,2.928,2.836
TRT00425,6,ambiguous_conflict,4.804,4.213,3.320,5.374,4.048
TRT00425,7,ambiguous_conflict,4.349,4.739,3.336,5.291,3.879
TRT00425,8,recovery_time,3.864,3.190,3.003,2.483,2.666
TRT00425,9,team_meeting,4.139,4.124,2.816,5.307,4.335
TRT00425,10,recovery_time,3.208,3.550,2.572,2.913,2.280
TRT00425,11,public_presentation,5.158,5.226,4.013,5.897,4.202
TRT00425,12,public_presentation,5.152,5.315,2.839,6.044,5.290
TRT00425,13,recovery_time,3.798,3.326,2.234,1.664,2.503
TRT00425,14,family_obligation,3.740,4.578,2.452,3.552,5.034
TRT00425,15,public_presentation,5.196,5.085,3.564,6.957,5.669
TRT00425,16,public_presentation,5.470,4.581,3.438,6.018,4.358
TRT00425,17,public_presentation,5.039,4.497,4.069,6.293,4.963
TRT00425,18,social_event,3.969,4.140,3.028,5.704,2.557
TRT00426,1,recovery_time,1.000,3.851,5.001,2.640,1.668
TRT00426,2,team_meeting,3.356,4.562,5.536,4.788,3.947
TRT00426,3,family_obligation,1.802,4.554,4.781,4.887,4.198
TRT00426,4,family_obligation,2.707,5.153,5.181,4.163,5.371
TRT00426,5,team_meeting,2.966,3.684,5.967,4.880,3.762
TRT00426,6,recovery_time,1.417,3.756,5.129,2.095,1.578
TRT00426,7,ambiguous_conflict,2.541,4.063,5.690,5.708,3.602
TRT00426,8,team_meeting,2.480,4.396,6.026,4.796,4.279
TRT00426,9,family_obligation,3.064,4.385,5.277,4.355,4.998
TRT00426,10,public_presentation,2.969,4.388,6.666,6.709,4.672
TRT00426,11,deadline_pressure,2.239,4.451,4.800,4.450,5.025
TRT00426,12,quiet_work,1.644,4.701,4.221,1.097,6.770
TRT00426,13,quiet_work,1.571,3.784,4.194,1.489,5.409
TRT00426,14,recovery_time,2.471,3.735,5.595,3.485,2.395
TRT00426,15,ambiguous_conflict,3.516,3.974,6.143,5.608,3.417
TRT00426,16,ambiguous_conflict,2.527,3.411,5.720,5.585,3.403
TRT00426,17,deadline_pressure,3.173,3.727,5.718,4.383,6.081
TRT00426,18,public_presentation,2.879,4.398,6.696,6.599,4.821
TRT00427,1,family_obligation,3.803,5.683,2.693,3.820,4.038
TRT00427,2,ambiguous_conflict,4.942,4.606,3.764,5.155,2.373
TRT00427,3,ambiguous_conflict,4.898,4.650,3.072,4.949,3.413
TRT00427,4,deadline_pressure,4.287,5.013,3.104,4.701,5.021
TRT00427,5,quiet_work,2.655,6.193,2.752,2.030,5.177
TRT00427,6,quiet_work,2.824,4.887,3.146,2.329,6.512
TRT00427,7,deadline_pressure,4.219,5.756,2.814,4.861,4.790
TRT00427,8,quiet_work,3.632,5.186,2.310,2.268,6.343
TRT00427,9,deadline_pressure,4.236,4.800,3.014,5.354,5.216
TRT00427,10,public_presentation,3.996,6.420,4.569,7.000,5.704
TRT00427,11,social_event,5.081,4.726,3.934,5.917,1.627
TRT00427,12,recovery_time,3.303,5.264,2.080,2.123,2.278
TRT00427,13,team_meeting,3.737,5.181,2.393,5.015,4.035
TRT00427,14,recovery_time,2.472,3.903,2.250,1.732,2.556
TRT00427,15,deadline_pressure,3.719,6.180,4.132,5.076,6.221
TRT00427,16,quiet_work,2.806,6.438,3.120,1.550,6.292
TRT00427,17,recovery_time,3.789,5.106,3.045,3.228,1.840
TRT00427,18,public_presentation,4.128,5.234,3.101,6.807,4.395
TRT00428,1,deadline_pressure,3.013,4.516,4.224,3.239,5.120
TRT00428,2,team_meeting,4.719,4.659,5.385,5.164,4.243
TRT00428,3,team_meeting,2.776,3.977,3.955,4.291,3.724
TRT00428,4,recovery_time,3.471,3.041,4.053,2.819,3.008
TRT00428,5,ambiguous_conflict,4.001,3.044,4.430,5.704,3.811
TRT00428,6,social_event,3.839,4.368,4.033,5.915,2.401
TRT00428,7,family_obligation,3.611,3.419,4.617,3.678,4.510
TRT00428,8,social_event,3.750,4.384,4.078,5.950,2.751
TRT00428,9,public_presentation,4.901,3.549,4.598,6.024,3.705
TRT00428,10,social_event,3.372,3.500,4.121,5.623,3.317
TRT00428,11,ambiguous_conflict,3.287,3.532,3.322,4.851,3.313
TRT00428,12,team_meeting,4.140,4.024,3.782,5.172,4.337
TRT00428,13,team_meeting,3.605,4.247,4.223,4.805,4.173
TRT00428,14,quiet_work,3.030,4.609,3.372,3.132,6.041
TRT00428,15,recovery_time,3.413,3.666,3.080,2.143,2.082
TRT00428,16,family_obligation,3.976,4.167,5.223,4.980,5.757
TRT00428,17,deadline_pressure,3.608,3.439,3.821,3.978,5.834
TRT00428,18,public_presentation,5.662,3.799,5.722,6.441,4.079
TRT00429,1,family_obligation,3.224,3.591,3.997,4.197,5.235
TRT00429,2,deadline_pressure,3.934,5.098,4.047,3.861,5.193
TRT00429,3,social_event,3.318,4.167,4.091,6.331,4.541
TRT00429,4,team_meeting,3.698,3.803,4.277,4.167,5.059
TRT00429,5,recovery_time,2.269,3.880,2.646,2.010,2.724
TRT00429,6,deadline_pressure,4.079,4.644,3.331,3.972,5.672
TRT00429,7,social_event,4.199,2.941,4.224,6.090,1.855
TRT00429,8,ambiguous_conflict,4.069,4.944,2.926,4.972,3.912
TRT00429,9,team_meeting,3.160,4.744,3.606,4.931,4.280
TRT00429,10,deadline_pressure,3.480,4.422,4.092,4.749,5.378
TRT00429,11,quiet_work,2.712,4.464,2.505,2.383,6.512
TRT00429,12,social_event,4.077,4.682,3.963,6.283,3.158
TRT00429,13,social_event,4.089,4.615,4.479,6.443,4.214
TRT00429,14,team_meeting,2.978,4.497,4.241,5.423,4.912
TRT00429,15,family_obligation,1.989,4.222,3.528,2.908,4.887
TRT00429,16,ambiguous_conflict,3.759,4.493,4.184,4.298,3.775
TRT00429,17,family_obligation,3.468,5.052,2.977,4.798,5.647
TRT00429,18,recovery_time,4.006,3.257,2.928,2.131,1.980
TRT00430,1,quiet_work,4.138,4.657,3.464,3.072,6.746
TRT00430,2,family_obligation,4.249,3.492,2.790,4.077,4.908
TRT00430,3,ambiguous_conflict,3.533,3.350,3.028,4.684,2.868
TRT00430,4,public_presentation,4.638,4.136,3.835,5.537,4.870
TRT00430,5,team_meeting,3.385,4.653,3.631,3.931,4.851
TRT00430,6,team_meeting,4.186,5.008,2.909,4.490,5.364
TRT00430,7,family_obligation,3.746,4.506,2.710,3.697,5.288
TRT00430,8,quiet_work,2.961,4.245,2.856,2.474,6.293
TRT00430,9,social_event,5.059,4.461,2.964,6.239,2.660
TRT00430,10,quiet_work,3.056,4.012,3.095,2.263,6.924
TRT00430,11,ambiguous_conflict,4.321,4.142,2.647,5.408,2.500
TRT00430,12,recovery_time,3.651,3.562,2.718,1.769,1.788
TRT00430,13,quiet_work,3.363,4.284,2.084,1.472,5.635
TRT00430,14,social_event,4.527,3.772,2.505,5.600,2.574
TRT00430,15,deadline_pressure,3.186,4.620,3.655,4.112,6.249
TRT00430,16,team_meeting,4.131,4.707,4.252,6.028,5.053
TRT00430,17,family_obligation,3.096,4.899,2.573,3.784,4.939
TRT00430,18,deadline_pressure,3.409,4.999,2.407,4.554,5.303
TRT00431,1,ambiguous_conflict,5.117,3.375,4.737,4.632,3.179
TRT00431,2,recovery_time,4.278,3.685,3.035,2.520,2.361
TRT00431,3,deadline_pressure,4.370,4.076,5.030,3.270,4.799
TRT00431,4,deadline_pressure,4.715,5.018,4.113,4.610,6.659
TRT00431,5,family_obligation,3.552,4.047,4.266,3.839,4.587
TRT00431,6,social_event,5.199,3.234,4.361,6.522,2.017
TRT00431,7,public_presentation,5.791,3.949,5.760,6.538,4.027
TRT00431,8,team_meeting,3.965,4.994,5.413,5.180,4.504
TRT00431,9,social_event,5.391,3.919,4.971,5.651,2.911
TRT00431,10,social_event,5.227,3.310,4.701,5.721,3.682
TRT00431,11,public_presentation,4.866,4.013,4.332,5.878,4.085
TRT00431,12,recovery_time,3.983,4.248,4.357,1.945,1.974
TRT00431,13,deadline_pressure,4.261,3.867,4.497,4.801,5.479
TRT00431,14,recovery_time,3.218,3.729,4.037,2.105,3.128
TRT00431,15,social_event,4.352,3.394,4.881,4.910,1.811
TRT00431,16,family_obligation,4.588,2.994,4.748,3.618,4.064
TRT00431,17,deadline_pressure,5.288,3.800,3.983,4.176,5.069
TRT00431,18,deadline_pressure,4.347,4.507,4.306,4.621,5.414
TRT00432,1,deadline_pressure,3.499,3.654,5.701,5.007,6.653
TRT00432,2,quiet_work,3.014,2.260,4.479,2.059,4.628
TRT00432,3,team_meeting,4.239,3.053,6.799,5.513,2.916
TRT00432,4,deadline_pressure,3.177,2.951,5.332,4.361,5.704
TRT00432,5,deadline_pressure,4.073,3.156,4.457,3.004,5.272
TRT00432,6,team_meeting,3.298,3.246,5.325,5.205,4.438
TRT00432,7,quiet_work,3.224,2.416,5.456,3.307,5.051
TRT00432,8,recovery_time,2.736,2.549,5.228,1.112,2.566
TRT00432,9,public_presentation,4.518,2.780,5.693,6.006,4.352
TRT00432,10,public_presentation,3.695,2.871,4.993,6.520,4.849
TRT00432,11,quiet_work,3.502,3.383,4.556,2.832,5.960
TRT00432,12,public_presentation,3.411,3.858,6.249,5.718,5.229
TRT00432,13,public_presentation,4.562,2.615,5.854,6.369,4.639
TRT00432,14,team_meeting,3.706,2.654,5.528,4.612,4.016
TRT00432,15,recovery_time,4.544,2.671,4.229,2.590,2.692
TRT00432,16,deadline_pressure,4.242,3.251,5.656,5.038,4.924
TRT00432,17,public_presentation,4.634,2.894,5.189,6.270,4.692
TRT00432,18,team_meeting,2.829,3.031,4.799,4.419,4.194
TRT00433,1,public_presentation,6.222,5.103,4.085,6.245,4.942
TRT00433,2,family_obligation,3.972,4.969,2.870,3.827,5.235
TRT00433,3,quiet_work,3.529,5.551,1.446,1.000,6.308
TRT00433,4,social_event,5.653,5.196,3.230,5.890,2.328
TRT00433,5,social_event,5.057,4.963,3.533,5.842,3.268
TRT00433,6,recovery_time,4.321,4.301,3.850,3.641,2.280
TRT00433,7,ambiguous_conflict,4.473,4.526,4.310,4.328,3.020
TRT00433,8,recovery_time,5.227,5.081,2.757,3.090,1.376
TRT00433,9,public_presentation,4.635,4.917,4.063,6.509,4.549
TRT00433,10,recovery_time,4.213,3.122,1.594,2.010,2.727
TRT00433,11,social_event,5.555,4.597,3.915,5.279,2.790
TRT00433,12,team_meeting,4.759,3.993,3.262,6.049,2.479
TRT00433,13,deadline_pressure,4.329,4.897,3.268,4.682,4.852
TRT00433,14,quiet_work,3.754,5.610,2.558,2.720,5.610
TRT00433,15,social_event,5.134,5.652,3.214,6.043,2.941
TRT00433,16,quiet_work,4.407,5.535,2.699,2.616,6.054
TRT00433,17,recovery_time,4.620,5.787,2.368,2.220,2.392
TRT00433,18,quiet_work,4.147,4.018,3.013,1.927,5.341
TRT00434,1,deadline_pressure,3.835,4.476,3.367,4.025,5.834
TRT00434,2,team_meeting,4.617,3.720,1.933,5.278,3.864
TRT00434,3,recovery_time,3.894,3.219,2.387,2.210,2.511
TRT00434,4,public_presentation,4.197,3.693,4.258,5.870,5.549
TRT00434,5,team_meeting,3.846,4.161,4.274,4.785,4.551
TRT00434,6,family_obligation,4.638,2.981,3.287,4.420,4.102
TRT00434,7,deadline_pressure,4.622,3.448,3.506,4.499,5.098
TRT00434,8,recovery_time,3.311,3.048,3.247,2.395,1.000
TRT00434,9,family_obligation,4.128,3.569,4.310,3.851,5.361
TRT00434,10,recovery_time,3.724,3.322,2.992,2.278,3.420
TRT00434,11,deadline_pressure,3.094,4.048,3.040,4.450,4.590
TRT00434,12,family_obligation,4.744,3.458,2.813,4.936,5.088
TRT00434,13,recovery_time,4.995,2.765,2.885,3.194,2.644
TRT00434,14,social_event,4.504,3.074,3.465,6.240,2.492
TRT00434,15,quiet_work,2.958,3.244,2.911,1.640,6.158
TRT00434,16,team_meeting,5.090,3.720,3.682,5.357,2.893
TRT00434,17,family_obligation,3.981,3.690,3.222,3.951,3.355
TRT00434,18,quiet_work,3.247,3.227,2.679,2.096,5.360
TRT00435,1,public_presentation,4.597,3.900,4.090,6.127,4.883
TRT00435,2,quiet_work,3.852,3.403,3.776,1.770,5.719
TRT00435,3,recovery_time,4.294,3.009,3.753,3.054,1.997
TRT00435,4,public_presentation,4.890,4.751,4.675,5.967,4.960
TRT00435,5,ambiguous_conflict,5.753,3.532,4.423,5.245,4.116
TRT00435,6,family_obligation,5.155,4.779,4.350,4.270,5.182
TRT00435,7,social_event,5.357,3.811,4.625,5.355,1.721
TRT00435,8,ambiguous_conflict,4.348,4.087,4.073,5.336,3.942
TRT00435,9,deadline_pressure,4.156,3.432,3.750,4.655,5.042
TRT00435,10,team_meeting,5.153,4.833,4.596,5.401,5.675
TRT00435,11,ambiguous_conflict,4.667,4.358,4.451,5.981,3.231
TRT00435,12,public_presentation,4.166,3.745,3.987,5.838,5.264
TRT00435,13,deadline_pressure,3.851,4.427,3.849,4.814,5.233
TRT00435,14,social_event,4.985,2.825,4.847,6.495,2.196
TRT00435,15,deadline_pressure,4.198,4.166,4.117,5.115,5.554
TRT00435,16,ambiguous_conflict,4.655,4.447,4.151,5.593,4.082
TRT00435,17,deadline_pressure,4.973,3.783,4.835,4.672,5.127
TRT00435,18,public_presentation,5.045,3.947,4.865,6.898,4.450
TRT00436,1,public_presentation,4.013,3.587,5.102,6.349,5.452
TRT00436,2,quiet_work,2.693,4.386,2.427,1.525,5.042
TRT00436,3,social_event,3.831,3.207,4.354,4.576,3.644
TRT00436,4,recovery_time,3.284,3.092,2.052,2.483,1.635
TRT00436,5,quiet_work,2.840,4.756,2.541,2.629,5.276
TRT00436,6,deadline_pressure,4.043,3.183,3.593,4.732,5.925
TRT00436,7,team_meeting,3.893,3.317,4.668,5.190,3.115
TRT00436,8,deadline_pressure,3.317,3.844,3.214,3.725,5.126
TRT00436,9,team_meeting,2.626,2.950,2.255,3.860,3.574
TRT00436,10,quiet_work,3.024,3.984,3.696,2.125,6.049
TRT00436,11,family_obligation,2.043,3.205,3.882,3.144,5.061
TRT00436,12,family_obligation,3.028,5.471,3.932,3.941,4.657
TRT00436,13,quiet_work,2.613,4.317,2.694,1.977,5.832
TRT00436,14,family_obligation,2.852,3.511,4.366,4.829,4.408
TRT00436,15,deadline_pressure,2.960,4.253,3.404,4.667,5.694
TRT00436,16,deadline_pressure,3.242,4.251,4.126,4.232,5.165
TRT00436,17,ambiguous_conflict,4.526,3.160,3.728,4.918,2.292
TRT00436,18,recovery_time,3.095,4.562,2.383,1.761,3.363
TRT00437,1,ambiguous_conflict,4.656,3.939,4.526,4.691,3.880
TRT00437,2,family_obligation,4.424,4.252,3.792,3.326,5.211
TRT00437,3,quiet_work,4.315,4.465,3.673,1.400,5.959
TRT00437,4,recovery_time,5.614,3.312,3.156,2.446,2.293
TRT00437,5,social_event,4.468,4.193,4.476,6.063,2.954
TRT00437,6,team_meeting,4.846,4.369,4.240,5.819,4.640
TRT00437,7,family_obligation,4.252,5.209,3.515,3.611,3.887
TRT00437,8,quiet_work,4.402,4.006,2.249,2.217,4.973
TRT00437,9,quiet_work,3.727,4.561,2.786,1.830,6.441
TRT00437,10,deadline_pressure,4.991,4.712,3.067,4.998,4.984
TRT00437,11,team_meeting,5.450,4.797,3.952,5.075,3.544
TRT00437,12,social_event,5.343,3.586,4.666,5.856,2.859
TRT00437,13,recovery_time,4.240,3.393,3.049,2.467,2.825
TRT00437,14,team_meeting,5.059,4.214,4.318,5.411,4.014
TRT00437,15,public_presentation,5.072,4.550,5.503,6.226,4.827
TRT00437,16,family_obligation,4.760,4.206,3.534,3.275,6.046
TRT00437,17,ambiguous_conflict,5.048,3.944,5.003,4.893,3.379
TRT00437,18,recovery_time,4.016,3.294,4.637,3.218,1.885
TRT00438,1,deadline_pressure,2.856,4.637,2.856,3.513,5.716
TRT00438,2,public_presentation,4.435,5.567,3.495,6.179,4.944
TRT00438,3,public_presentation,4.865,5.069,3.130,6.001,4.685
TRT00438,4,public_presentation,3.744,4.751,2.570,5.341,5.466
TRT00438,5,quiet_work,2.677,4.896,2.762,2.104,5.433
TRT00438,6,recovery_time,3.385,4.190,2.683,2.533,1.423
TRT00438,7,quiet_work,2.806,5.430,2.324,2.223,5.573
TRT00438,8,public_presentation,4.258,6.012,3.605,5.975,4.796
TRT00438,9,social_event,4.402,4.510,3.248,4.595,2.349
TRT00438,10,family_obligation,2.795,5.181,2.414,2.955,4.658
