person_id,assessment_context,occasion,trait_score,trait_extraversion,trait_conscientiousness,trait_neuroticism,state_extraversion,state_conscientiousness,state_assertiveness,state_withdrawal,situation_demand,situation_sociality,situation_evaluation,situation_trust,situation_autonomy,situation_threat,behavioral_consistency_marker,conditional_signature_score,state_inertia_marker
PSD00084,clinical_conceptual_context,10,3.341,3.479,4.005,6.084,2.068,3.669,2.358,5.284,1.581,3.361,4.159,2.149,1.952,5.830,6.179,1.822,0.363
PSD00084,clinical_conceptual_context,11,3.341,3.479,4.005,6.084,2.164,3.655,3.321,5.637,1.000,2.834,4.713,2.559,1.591,5.888,7.076,1.398,0.356
PSD00084,clinical_conceptual_context,12,3.341,3.479,4.005,6.084,2.961,3.618,2.716,4.905,2.652,2.291,4.024,3.031,3.105,4.419,6.636,1.414,0.543
PSD00084,clinical_conceptual_context,13,3.341,3.479,4.005,6.084,2.387,4.373,3.610,3.699,3.947,1.462,4.034,2.231,2.796,3.315,6.025,1.419,0.857
PSD00084,clinical_conceptual_context,14,3.341,3.479,4.005,6.084,2.709,4.908,4.749,3.948,3.845,2.065,5.925,2.934,5.123,1.732,6.246,2.311,0.561
PSD00084,clinical_conceptual_context,15,3.341,3.479,4.005,6.084,2.917,4.359,3.963,3.351,3.582,5.188,4.409,2.137,2.942,2.552,6.214,1.734,0.535
PSD00084,clinical_conceptual_context,16,3.341,3.479,4.005,6.084,2.662,4.696,4.252,4.147,3.387,3.010,5.235,4.157,3.466,2.920,6.390,1.792,0.419
PSD00085,clinical_conceptual_context,1,4.612,4.345,4.769,3.841,3.742,4.901,4.239,2.562,4.217,2.310,3.715,3.634,2.551,4.578,6.779,1.370,0.588
PSD00085,clinical_conceptual_context,2,4.612,4.345,4.769,3.841,3.352,4.736,4.230,2.597,3.122,1.756,6.497,3.393,3.425,3.716,6.551,1.841,0.149
PSD00085,clinical_conceptual_context,3,4.612,4.345,4.769,3.841,3.569,3.806,4.401,1.609,2.655,2.265,3.119,3.033,3.920,4.391,6.127,1.960,0.576
PSD00085,clinical_conceptual_context,4,4.612,4.345,4.769,3.841,3.714,4.591,3.870,2.078,3.309,3.488,4.120,2.650,3.477,3.424,6.516,1.323,0.483
PSD00085,clinical_conceptual_context,5,4.612,4.345,4.769,3.841,2.481,3.797,3.296,1.878,4.058,1.422,4.282,2.557,1.385,3.525,5.855,1.958,0.700
PSD00085,clinical_conceptual_context,6,4.612,4.345,4.769,3.841,4.043,4.457,3.776,2.287,3.607,3.121,3.707,2.221,3.505,2.879,6.270,1.416,0.778
PSD00085,clinical_conceptual_context,7,4.612,4.345,4.769,3.841,4.435,5.196,3.987,2.071,3.266,4.485,5.227,2.382,4.324,2.070,6.100,1.380,0.389
PSD00085,clinical_conceptual_context,8,4.612,4.345,4.769,3.841,4.064,4.640,3.487,1.000,2.705,4.682,2.610,4.230,3.305,3.901,6.191,1.902,0.624
PSD00085,clinical_conceptual_context,9,4.612,4.345,4.769,3.841,4.048,4.105,4.753,1.882,3.786,2.749,5.507,2.177,3.444,4.435,6.257,1.277,0.675
PSD00085,clinical_conceptual_context,10,4.612,4.345,4.769,3.841,4.297,4.661,3.438,2.116,2.219,4.571,3.073,4.106,3.453,4.221,6.427,1.805,0.588
PSD00085,clinical_conceptual_context,11,4.612,4.345,4.769,3.841,4.252,3.966,3.586,1.453,2.590,2.015,3.447,3.628,3.987,4.437,6.418,1.817,0.388
PSD00085,clinical_conceptual_context,12,4.612,4.345,4.769,3.841,4.104,3.889,4.620,1.907,3.270,3.565,4.712,2.800,4.277,4.876,6.663,1.423,0.428
PSD00085,clinical_conceptual_context,13,4.612,4.345,4.769,3.841,3.746,5.012,3.756,1.453,3.470,5.052,3.440,3.544,2.356,4.227,6.299,1.639,0.700
PSD00085,clinical_conceptual_context,14,4.612,4.345,4.769,3.841,4.165,4.910,3.456,1.809,4.171,3.596,3.644,2.870,3.797,5.177,6.219,1.989,0.295
PSD00085,clinical_conceptual_context,15,4.612,4.345,4.769,3.841,3.945,5.738,4.388,1.000,4.116,2.079,5.167,2.797,5.618,3.109,6.089,1.994,0.697
PSD00085,clinical_conceptual_context,16,4.612,4.345,4.769,3.841,4.308,4.333,4.145,2.127,2.927,1.792,2.980,2.292,4.806,3.130,6.692,2.283,0.785
PSD00086,clinical_conceptual_context,1,4.511,4.819,4.782,3.700,4.017,4.536,3.638,1.634,4.930,4.148,2.947,4.650,2.990,3.474,6.001,1.655,0.801
PSD00086,clinical_conceptual_context,2,4.511,4.819,4.782,3.700,4.167,4.991,2.744,1.706,3.000,1.943,2.450,3.233,3.550,4.928,6.167,1.828,0.393
PSD00086,clinical_conceptual_context,3,4.511,4.819,4.782,3.700,3.907,5.204,3.341,2.288,4.180,2.372,4.297,3.752,2.283,4.652,6.610,1.518,0.413
PSD00086,clinical_conceptual_context,4,4.511,4.819,4.782,3.700,3.682,4.129,4.452,1.774,3.643,2.519,2.849,2.529,4.098,2.852,6.214,1.624,0.731
PSD00086,clinical_conceptual_context,5,4.511,4.819,4.782,3.700,4.513,4.542,4.328,1.402,3.900,2.769,5.142,2.973,4.184,3.602,6.782,1.734,0.435
PSD00086,clinical_conceptual_context,6,4.511,4.819,4.782,3.700,3.744,3.662,3.368,1.890,3.284,2.006,3.781,1.762,4.212,4.428,5.947,1.845,0.774
PSD00086,clinical_conceptual_context,7,4.511,4.819,4.782,3.700,4.444,4.604,3.133,1.838,3.178,2.274,5.214,3.346,3.294,4.443,6.469,1.874,0.482
PSD00086,clinical_conceptual_context,8,4.511,4.819,4.782,3.700,3.299,5.217,2.650,3.115,2.291,3.665,6.259,1.074,4.454,5.984,6.408,1.692,0.879
PSD00086,clinical_conceptual_context,9,4.511,4.819,4.782,3.700,3.229,5.003,3.280,1.781,3.569,2.688,1.410,2.179,2.918,3.885,5.885,1.886,0.562
PSD00086,clinical_conceptual_context,10,4.511,4.819,4.782,3.700,4.038,5.405,3.691,2.447,1.787,3.279,6.215,1.372,2.384,4.066,6.245,1.736,0.572
PSD00086,clinical_conceptual_context,11,4.511,4.819,4.782,3.700,4.067,5.013,4.009,2.364,4.023,2.389,4.440,3.831,2.496,4.501,6.503,1.559,0.205
PSD00086,clinical_conceptual_context,12,4.511,4.819,4.782,3.700,3.999,4.403,4.675,1.000,2.953,1.099,2.883,3.703,4.679,3.964,6.492,1.853,0.677
PSD00086,clinical_conceptual_context,13,4.511,4.819,4.782,3.700,3.981,4.882,3.865,2.189,3.909,3.000,4.260,2.338,4.110,4.341,6.399,1.489,0.624
PSD00086,clinical_conceptual_context,14,4.511,4.819,4.782,3.700,4.131,4.612,3.178,2.144,4.254,3.142,3.392,3.193,2.398,4.590,6.130,1.668,0.288
PSD00086,clinical_conceptual_context,15,4.511,4.819,4.782,3.700,4.577,5.529,3.588,2.261,5.192,4.993,4.766,2.093,4.305,3.475,6.710,1.600,0.472
PSD00086,clinical_conceptual_context,16,4.511,4.819,4.782,3.700,3.666,4.596,3.464,1.908,3.709,4.517,4.113,2.640,2.973,3.254,6.344,1.696,0.580
PSD00087,clinical_conceptual_context,1,4.501,4.554,4.791,3.787,2.944,4.396,2.535,2.337,4.659,2.397,3.235,1.941,2.514,4.693,6.126,2.071,1.484
PSD00087,clinical_conceptual_context,2,4.501,4.554,4.791,3.787,3.828,4.991,4.221,2.158,2.812,2.728,3.891,4.040,3.769,3.467,6.681,1.755,0.836
PSD00087,clinical_conceptual_context,3,4.501,4.554,4.791,3.787,3.421,5.048,3.776,1.487,3.799,1.000,5.978,2.138,3.483,5.406,5.946,2.090,0.395
PSD00087,clinical_conceptual_context,4,4.501,4.554,4.791,3.787,4.436,5.039,3.279,2.492,4.230,3.592,3.765,3.944,2.940,4.363,6.615,1.415,0.632
PSD00087,clinical_conceptual_context,5,4.501,4.554,4.791,3.787,2.422,4.423,2.897,3.130,4.259,1.690,5.097,4.512,1.679,6.386,6.387,1.751,0.913
PSD00087,clinical_conceptual_context,6,4.501,4.554,4.791,3.787,4.203,4.008,4.166,1.998,2.260,3.492,3.715,4.875,3.803,4.851,6.444,1.439,1.149
PSD00087,clinical_conceptual_context,7,4.501,4.554,4.791,3.787,4.110,4.201,4.280,2.411,3.629,2.585,6.347,5.106,2.575,5.673,6.543,1.544,0.204
PSD00087,clinical_conceptual_context,8,4.501,4.554,4.791,3.787,3.192,5.164,3.833,2.085,3.686,3.297,5.913,2.641,2.596,3.543,6.042,1.302,0.663
PSD00087,clinical_conceptual_context,9,4.501,4.554,4.791,3.787,3.772,4.674,3.814,2.910,4.603,2.420,3.774,2.803,3.932,5.057,6.812,1.594,0.479
PSD00087,clinical_conceptual_context,10,4.501,4.554,4.791,3.787,4.106,4.282,3.671,1.977,3.788,2.867,1.455,3.962,2.657,2.538,6.840,2.015,0.451
PSD00087,clinical_conceptual_context,11,4.501,4.554,4.791,3.787,3.678,4.784,3.565,1.951,2.845,3.685,2.679,2.789,2.442,1.982,6.460,1.457,0.265
PSD00087,clinical_conceptual_context,12,4.501,4.554,4.791,3.787,3.808,5.288,3.710,2.567,5.800,3.561,4.639,2.732,2.648,5.382,6.772,1.430,0.349
PSD00087,clinical_conceptual_context,13,4.501,4.554,4.791,3.787,4.683,5.492,5.063,1.321,4.716,3.168,5.563,3.477,3.772,4.298,6.117,2.022,0.919
PSD00087,clinical_conceptual_context,14,4.501,4.554,4.791,3.787,3.432,4.515,4.422,2.565,4.045,2.839,3.782,3.529,2.348,4.372,6.940,1.301,1.028
PSD00087,clinical_conceptual_context,15,4.501,4.554,4.791,3.787,3.955,4.795,4.132,1.993,3.800,3.584,5.445,4.364,3.397,4.381,6.708,1.583,0.416
PSD00087,clinical_conceptual_context,16,4.501,4.554,4.791,3.787,3.911,4.978,2.661,2.100,2.957,2.980,5.290,2.456,4.378,2.762,6.408,1.604,0.451
PSD00088,clinical_conceptual_context,1,4.619,5.392,4.175,3.071,3.971,3.834,3.706,2.259,3.181,1.000,4.748,1.000,2.757,3.863,6.273,1.850,0.689
PSD00088,clinical_conceptual_context,2,4.619,5.392,4.175,3.071,3.575,4.993,2.539,2.444,3.231,1.432,4.955,1.157,4.748,4.303,5.510,1.795,0.727
PSD00088,clinical_conceptual_context,3,4.619,5.392,4.175,3.071,4.249,4.481,4.011,1.000,3.841,1.715,4.949,3.432,3.922,3.780,6.511,1.581,1.025
PSD00088,clinical_conceptual_context,4,4.619,5.392,4.175,3.071,3.601,4.476,3.233,2.404,2.913,1.052,3.907,2.175,4.034,3.749,6.383,1.853,0.709
PSD00088,clinical_conceptual_context,5,4.619,5.392,4.175,3.071,3.559,4.581,3.643,1.708,4.835,1.000,3.572,4.232,2.204,4.491,5.925,1.802,0.313
PSD00088,clinical_conceptual_context,6,4.619,5.392,4.175,3.071,3.973,4.309,4.794,1.000,3.774,1.000,4.548,6.228,2.933,4.619,6.492,1.639,0.636
PSD00088,clinical_conceptual_context,7,4.619,5.392,4.175,3.071,4.313,4.926,3.346,1.543,4.282,4.031,5.489,1.264,2.648,3.643,6.182,1.700,0.737
PSD00088,clinical_conceptual_context,8,4.619,5.392,4.175,3.071,4.192,4.433,3.495,1.440,5.098,2.734,2.709,2.932,5.226,6.041,5.938,1.916,0.216
PSD00088,clinical_conceptual_context,9,4.619,5.392,4.175,3.071,3.975,4.004,3.341,1.534,3.627,1.451,3.664,3.264,2.562,4.936,6.277,2.006,0.223
PSD00088,clinical_conceptual_context,10,4.619,5.392,4.175,3.071,4.488,4.365,3.334,1.699,4.601,3.915,2.428,2.161,4.358,4.480,6.405,1.433,0.262
PSD00088,clinical_conceptual_context,11,4.619,5.392,4.175,3.071,4.264,4.214,4.171,1.556,3.815,1.507,4.918,3.347,4.323,3.422,6.602,1.376,0.339
PSD00088,clinical_conceptual_context,12,4.619,5.392,4.175,3.071,4.482,5.075,4.071,1.346,3.657,1.972,5.757,1.971,4.898,3.333,6.320,1.769,0.347
PSD00088,clinical_conceptual_context,13,4.619,5.392,4.175,3.071,3.816,4.167,3.405,2.903,3.363,1.687,5.451,1.823,2.908,4.236,6.620,1.545,0.949
PSD00088,clinical_conceptual_context,14,4.619,5.392,4.175,3.071,4.180,5.053,3.226,2.051,4.187,2.984,4.020,3.162,2.035,3.507,5.637,1.529,0.570
PSD00088,clinical_conceptual_context,15,4.619,5.392,4.175,3.071,3.931,5.285,3.501,1.421,2.445,1.855,4.592,1.869,1.827,4.051,5.542,2.057,0.346
PSD00088,clinical_conceptual_context,16,4.619,5.392,4.175,3.071,3.173,4.154,3.428,1.000,1.873,1.626,3.897,4.858,3.085,5.423,5.721,1.719,0.596
PSD00089,clinical_conceptual_context,1,3.352,3.337,4.794,5.362,2.196,4.356,2.678,4.725,5.439,2.486,4.555,3.312,2.765,3.121,6.364,1.523,0.904
PSD00089,clinical_conceptual_context,2,3.352,3.337,4.794,5.362,3.469,4.934,4.514,3.759,2.375,1.234,5.401,3.705,4.759,2.996,6.730,2.106,1.163
PSD00089,clinical_conceptual_context,3,3.352,3.337,4.794,5.362,3.094,4.529,3.438,4.445,1.516,1.408,4.217,2.990,2.950,4.339,6.875,1.843,0.635
PSD00089,clinical_conceptual_context,4,3.352,3.337,4.794,5.362,3.008,3.269,2.001,4.858,3.075,2.878,1.810,1.912,2.832,5.278,6.101,1.664,0.799
PSD00089,clinical_conceptual_context,5,3.352,3.337,4.794,5.362,2.609,5.003,3.176,4.886,3.375,1.809,2.378,2.206,3.635,4.349,6.796,1.549,0.834
PSD00089,clinical_conceptual_context,6,3.352,3.337,4.794,5.362,2.631,5.183,3.510,3.750,4.457,1.810,3.966,4.252,4.513,3.523,6.525,1.011,0.418
PSD00089,clinical_conceptual_context,7,3.352,3.337,4.794,5.362,3.361,5.382,3.188,3.755,3.455,2.919,5.029,2.659,2.635,4.058,6.488,1.275,0.314
PSD00089,clinical_conceptual_context,8,3.352,3.337,4.794,5.362,2.815,4.980,4.235,2.901,3.059,2.707,5.217,3.409,1.806,2.794,6.300,2.045,0.712
PSD00089,clinical_conceptual_context,9,3.352,3.337,4.794,5.362,3.095,4.509,3.493,3.643,3.011,2.816,4.985,3.082,4.085,3.550,6.719,1.272,0.559
PSD00089,clinical_conceptual_context,10,3.352,3.337,4.794,5.362,2.745,3.938,3.751,3.789,2.213,3.977,4.203,4.015,4.560,5.774,6.580,1.491,0.331
PSD00089,clinical_conceptual_context,11,3.352,3.337,4.794,5.362,1.901,4.312,3.764,3.065,3.569,2.995,4.731,3.249,2.727,3.809,5.747,1.674,0.488
PSD00089,clinical_conceptual_context,12,3.352,3.337,4.794,5.362,3.417,4.985,3.192,3.353,4.302,2.793,2.613,2.583,3.528,4.449,6.732,1.813,0.762
PSD00089,clinical_conceptual_context,13,3.352,3.337,4.794,5.362,2.695,5.546,3.888,3.285,2.189,2.993,3.744,4.613,3.172,4.360,6.860,1.934,0.511
PSD00089,clinical_conceptual_context,14,3.352,3.337,4.794,5.362,3.362,5.227,3.846,3.223,3.012,5.424,3.176,3.193,3.525,2.658,6.471,1.731,0.272
PSD00089,clinical_conceptual_context,15,3.352,3.337,4.794,5.362,3.395,4.882,3.323,3.087,2.125,2.674,3.573,4.950,4.490,4.812,6.602,2.201,0.260
PSD00089,clinical_conceptual_context,16,3.352,3.337,4.794,5.362,2.428,4.964,2.495,4.864,3.615,1.900,4.986,2.458,2.427,4.833,6.622,1.512,0.914
PSD00090,clinical_conceptual_context,1,3.706,3.904,4.096,5.395,3.121,3.718,2.551,4.536,4.028,3.287,3.177,3.426,2.376,5.162,6.412,1.329,0.943
PSD00090,clinical_conceptual_context,2,3.706,3.904,4.096,5.395,3.775,4.529,3.587,3.331,2.675,2.963,4.202,3.891,4.600,3.340,6.287,1.435,0.927
PSD00090,clinical_conceptual_context,3,3.706,3.904,4.096,5.395,3.413,4.369,3.829,4.113,2.015,2.147,4.298,3.843,4.077,4.927,6.622,1.448,0.387
PSD00090,clinical_conceptual_context,4,3.706,3.904,4.096,5.395,3.373,4.203,3.238,4.752,3.732,3.102,4.469,2.552,2.759,5.089,6.757,1.258,0.359
PSD00090,clinical_conceptual_context,5,3.706,3.904,4.096,5.395,2.829,4.343,3.293,3.817,4.643,1.225,2.674,2.817,3.703,4.211,6.805,1.278,0.419
PSD00090,clinical_conceptual_context,6,3.706,3.904,4.096,5.395,2.951,4.544,3.596,3.705,3.311,3.313,3.967,1.534,6.134,4.869,6.455,1.549,0.184
PSD00090,clinical_conceptual_context,7,3.706,3.904,4.096,5.395,2.191,4.520,2.995,5.033,3.553,2.804,5.749,2.547,2.312,4.560,6.478,1.577,0.678
PSD00090,clinical_conceptual_context,8,3.706,3.904,4.096,5.395,2.901,3.748,2.194,4.286,5.310,3.245,3.219,2.861,1.361,6.193,6.314,1.686,0.758
PSD00090,clinical_conceptual_context,9,3.706,3.904,4.096,5.395,2.442,3.718,3.337,4.101,3.935,3.026,4.244,2.512,3.718,4.600,6.345,1.267,0.454
PSD00090,clinical_conceptual_context,10,3.706,3.904,4.096,5.395,3.152,4.353,3.678,3.451,2.924,1.353,2.570,3.743,3.458,3.759,6.481,1.705,0.584
PSD00090,clinical_conceptual_context,11,3.706,3.904,4.096,5.395,3.050,4.374,3.276,3.570,5.703,1.889,2.280,2.626,3.196,4.627,6.523,1.972,0.161
PSD00090,clinical_conceptual_context,12,3.706,3.904,4.096,5.395,3.373,4.338,3.460,3.477,4.587,3.031,2.476,4.161,4.103,5.190,6.325,1.924,0.159
PSD00090,clinical_conceptual_context,13,3.706,3.904,4.096,5.395,2.674,3.609,2.696,4.186,3.578,3.235,2.870,1.532,2.730,5.374,6.017,1.593,0.725
PSD00090,clinical_conceptual_context,14,3.706,3.904,4.096,5.395,3.140,3.555,2.296,3.747,3.170,2.520,2.899,3.429,2.334,4.505,6.250,1.925,0.340
PSD00090,clinical_conceptual_context,15,3.706,3.904,4.096,5.395,2.832,4.790,3.602,3.569,2.914,2.138,3.674,3.379,3.194,5.049,6.044,1.595,0.757
PSD00090,clinical_conceptual_context,16,3.706,3.904,4.096,5.395,2.664,4.536,3.445,3.684,3.957,1.626,3.511,2.962,3.194,3.871,6.151,1.563,0.174
PSD00091,clinical_conceptual_context,1,2.852,3.010,4.449,5.545,3.334,5.623,3.897,5.070,3.908,3.081,5.241,3.481,4.568,2.956,6.698,1.302,0.687
PSD00091,clinical_conceptual_context,2,2.852,3.010,4.449,5.545,2.640,6.026,3.756,4.304,4.335,2.298,4.783,2.594,4.827,4.795,6.510,1.723,0.501
PSD00091,clinical_conceptual_context,3,2.852,3.010,4.449,5.545,2.023,4.667,2.579,4.622,4.513,2.651,3.687,1.196,2.472,4.010,6.863,1.524,0.868
PSD00091,clinical_conceptual_context,4,2.852,3.010,4.449,5.545,2.354,4.707,3.759,3.283,5.070,2.781,4.730,2.981,3.494,3.025,6.060,2.080,0.722
PSD00091,clinical_conceptual_context,5,2.852,3.010,4.449,5.545,1.639,4.534,3.257,4.549,3.307,1.617,6.503,5.038,1.000,5.701,6.617,2.021,0.664
PSD00091,clinical_conceptual_context,6,2.852,3.010,4.449,5.545,3.145,4.216,3.350,3.741,3.935,2.813,5.035,2.598,5.193,4.465,7.005,1.637,0.681
PSD00091,clinical_conceptual_context,7,2.852,3.010,4.449,5.545,3.719,4.576,3.029,3.152,5.042,3.803,3.146,4.359,3.657,4.041,6.662,1.343,0.461
PSD00091,clinical_conceptual_context,8,2.852,3.010,4.449,5.545,2.734,4.647,3.423,4.199,4.378,2.553,6.118,2.901,4.204,3.558,6.926,1.633,0.624
PSD00091,clinical_conceptual_context,9,2.852,3.010,4.449,5.545,2.962,5.021,3.541,4.149,2.921,3.065,3.981,3.272,4.645,4.001,6.581,1.347,0.193
PSD00091,clinical_conceptual_context,10,2.852,3.010,4.449,5.545,2.655,5.819,3.672,4.285,4.302,2.824,5.471,1.976,3.678,2.931,6.240,1.352,0.343
PSD00091,clinical_conceptual_context,11,2.852,3.010,4.449,5.545,2.224,5.042,2.660,4.852,3.485,3.190,4.707,2.434,2.477,5.841,6.604,1.711,0.697
PSD00091,clinical_conceptual_context,12,2.852,3.010,4.449,5.545,2.208,4.479,2.170,4.046,2.964,2.304,3.337,1.536,3.468,5.127,6.789,1.562,0.468
PSD00091,clinical_conceptual_context,13,2.852,3.010,4.449,5.545,2.902,4.369,3.329,4.161,4.613,3.022,4.250,4.033,1.894,4.282,6.982,1.387,0.519
PSD00091,clinical_conceptual_context,14,2.852,3.010,4.449,5.545,2.822,4.525,4.261,4.207,3.461,1.602,4.239,2.211,3.957,2.887,6.435,1.813,0.303
PSD00091,clinical_conceptual_context,15,2.852,3.010,4.449,5.545,2.349,4.585,3.960,4.123,2.577,1.000,4.760,5.209,2.418,4.814,6.376,1.987,0.229
PSD00091,clinical_conceptual_context,16,2.852,3.010,4.449,5.545,2.256,4.096,3.787,5.646,2.388,1.841,3.704,2.625,2.890,5.231,6.492,1.755,0.570
PSD00092,clinical_conceptual_context,1,4.704,3.365,4.740,5.244,3.181,5.307,5.329,4.057,1.048,2.618,3.190,4.449,3.635,4.989,6.447,1.858,0.772
PSD00092,clinical_conceptual_context,2,4.704,3.365,4.740,5.244,2.592,5.440,4.603,5.403,2.193,1.331,4.830,1.479,3.530,5.297,6.434,1.832,0.698
PSD00092,clinical_conceptual_context,3,4.704,3.365,4.740,5.244,2.677,4.822,3.157,3.614,2.213,2.378,3.720,2.584,3.050,3.681,5.875,1.689,0.984
PSD00092,clinical_conceptual_context,4,4.704,3.365,4.740,5.244,3.603,4.993,5.098,3.344,3.867,1.396,5.195,4.344,5.277,3.785,6.833,1.801,0.827
PSD00092,clinical_conceptual_context,5,4.704,3.365,4.740,5.244,3.476,5.091,5.050,3.750,4.032,2.999,5.608,4.487,4.188,3.634,6.688,1.412,0.170
PSD00092,clinical_conceptual_context,6,4.704,3.365,4.740,5.244,3.699,4.138,4.278,4.439,3.476,1.597,3.155,3.528,2.736,6.033,7.048,1.614,0.659
PSD00092,clinical_conceptual_context,7,4.704,3.365,4.740,5.244,3.583,5.050,4.216,3.801,2.767,4.245,3.989,3.094,5.333,4.007,6.997,1.624,0.432
PSD00092,clinical_conceptual_context,8,4.704,3.365,4.740,5.244,3.063,4.997,4.355,4.017,4.984,4.822,4.767,4.388,4.537,5.988,6.763,1.903,0.232
PSD00092,clinical_conceptual_context,9,4.704,3.365,4.740,5.244,2.695,5.029,3.579,4.179,5.473,1.728,4.729,2.185,3.026,4.508,6.336,1.460,0.335
PSD00092,clinical_conceptual_context,10,4.704,3.365,4.740,5.244,2.122,4.484,3.214,3.945,2.546,2.378,2.870,2.469,2.285,3.603,6.254,1.913,0.429
PSD00092,clinical_conceptual_context,11,4.704,3.365,4.740,5.244,2.261,4.499,3.967,3.891,3.995,2.119,4.333,3.541,2.143,4.314,6.211,1.365,0.241
PSD00092,clinical_conceptual_context,12,4.704,3.365,4.740,5.244,2.993,4.404,3.465,2.826,5.289,2.741,2.928,4.757,1.000,2.233,6.268,2.019,0.599
PSD00092,clinical_conceptual_context,13,4.704,3.365,4.740,5.244,4.196,4.378,3.712,3.460,3.189,2.175,3.695,3.094,3.436,4.114,6.585,1.849,0.528
PSD00092,clinical_conceptual_context,14,4.704,3.365,4.740,5.244,3.282,5.104,4.538,3.761,3.394,1.573,5.411,3.619,4.196,3.301,6.645,1.802,0.692
PSD00092,clinical_conceptual_context,15,4.704,3.365,4.740,5.244,2.219,4.723,3.266,3.658,2.036,2.225,3.134,1.918,3.428,4.063,6.230,1.901,0.705
PSD00092,clinical_conceptual_context,16,4.704,3.365,4.740,5.244,2.930,4.900,3.777,4.400,5.354,2.303,4.227,2.908,2.283,4.150,6.602,1.323,0.535
PSD00093,clinical_conceptual_context,1,4.660,4.969,4.920,4.166,5.283,4.893,3.378,2.221,3.394,1.750,3.342,3.096,2.779,3.256,6.715,2.048,0.906
PSD00093,clinical_conceptual_context,2,4.660,4.969,4.920,4.166,4.185,5.853,4.288,2.422,4.464,2.159,4.975,3.223,3.966,4.881,5.969,2.126,0.793
PSD00093,clinical_conceptual_context,3,4.660,4.969,4.920,4.166,4.106,4.722,3.348,3.296,3.434,1.000,2.500,2.358,3.087,5.567,6.483,1.856,0.756
PSD00093,clinical_conceptual_context,4,4.660,4.969,4.920,4.166,4.017,6.050,3.608,2.707,2.364,3.233,5.855,1.450,3.626,3.315,6.237,1.779,0.567
PSD00093,clinical_conceptual_context,5,4.660,4.969,4.920,4.166,4.251,4.891,4.355,2.520,3.432,2.443,2.729,3.365,4.054,5.060,6.460,1.818,0.581
PSD00093,clinical_conceptual_context,6,4.660,4.969,4.920,4.166,4.422,5.019,4.937,2.087,4.343,1.820,4.209,3.993,3.687,2.833,6.675,1.640,0.328
PSD00093,clinical_conceptual_context,7,4.660,4.969,4.920,4.166,4.439,4.653,4.015,2.491,3.869,2.547,2.598,2.296,4.805,5.578,6.397,1.854,0.427
PSD00093,clinical_conceptual_context,8,4.660,4.969,4.920,4.166,3.896,4.146,4.208,2.559,5.001,1.000,3.579,2.633,3.459,4.827,6.731,1.573,0.328
PSD00093,clinical_conceptual_context,9,4.660,4.969,4.920,4.166,3.927,5.170,4.222,2.675,3.896,1.000,5.798,3.923,4.056,4.271,6.660,1.688,0.296
PSD00093,clinical_conceptual_context,10,4.660,4.969,4.920,4.166,4.285,4.782,4.590,1.916,3.074,3.281,3.922,2.768,4.750,4.002,6.550,1.364,0.468
PSD00093,clinical_conceptual_context,11,4.660,4.969,4.920,4.166,3.396,5.309,3.379,2.554,4.397,1.000,4.283,2.757,2.533,3.177,6.045,1.633,0.816
PSD00093,clinical_conceptual_context,12,4.660,4.969,4.920,4.166,5.099,6.071,5.022,1.624,3.861,3.867,3.650,3.523,5.141,3.004,5.803,1.295,1.260
PSD00093,clinical_conceptual_context,13,4.660,4.969,4.920,4.166,5.393,4.902,4.511,1.519,4.830,3.254,3.429,3.231,3.145,2.891,6.849,1.665,0.520
PSD00093,clinical_conceptual_context,14,4.660,4.969,4.920,4.166,4.554,5.913,4.380,2.639,5.238,2.168,5.518,3.963,4.096,4.881,6.280,1.473,0.775
PSD00093,clinical_conceptual_context,15,4.660,4.969,4.920,4.166,4.290,4.558,3.657,3.991,2.621,1.262,5.270,4.096,2.417,4.872,6.925,1.765,0.924
PSD00093,clinical_conceptual_context,16,4.660,4.969,4.920,4.166,4.429,4.597,3.079,3.719,2.355,2.854,4.168,2.351,3.117,5.232,6.680,1.857,0.257
PSD00094,clinical_conceptual_context,1,4.272,4.547,3.592,3.534,3.767,4.285,3.573,2.718,3.999,3.923,4.871,2.101,2.924,5.317,6.569,1.329,0.685
PSD00094,clinical_conceptual_context,2,4.272,4.547,3.592,3.534,4.211,4.287,3.154,2.409,3.005,2.538,4.119,1.786,4.213,4.136,6.484,1.592,0.294
PSD00094,clinical_conceptual_context,3,4.272,4.547,3.592,3.534,3.481,3.315,2.960,1.935,2.368,1.166,3.477,3.116,2.789,6.178,6.409,2.105,0.593
PSD00094,clinical_conceptual_context,4,4.272,4.547,3.592,3.534,4.102,4.832,3.766,2.094,4.536,1.459,4.278,3.025,5.146,3.751,6.529,1.819,0.776
PSD00094,clinical_conceptual_context,5,4.272,4.547,3.592,3.534,3.453,3.208,3.357,2.049,2.133,1.826,2.592,2.641,3.823,6.576,6.074,1.949,0.682
PSD00094,clinical_conceptual_context,6,4.272,4.547,3.592,3.534,4.478,4.273,3.209,2.991,4.437,2.200,4.528,2.464,3.523,4.176,7.132,1.651,0.795
